Time Stamp,String
1581012815347177028,"$VNYMR,+062.559,+000.928,+001.840,+00.2075,-00.0115,+00.4594,+00.256,-00.083,-09.669,+00.001431,-00.000248,-00.052054*67
"
1581012815372111082,"$VNYMR,+062.487,+000.930,+001.838,+00.2075,-00.0127,+00.4595,+00.246,-00.079,-09.668,+00.000683,-00.001568,-00.051965*60
"
1581012815397326946,"$VNYMR,+062.416,+000.932,+001.836,+00.2049,-00.0163,+00.4649,+00.248,-00.105,-09.681,+00.000648,-00.000979,-00.051625*6B
"
1581012815424606084,"$VNYMR,+062.344,+000.935,+001.834,+00.2098,-00.0128,+00.4638,+00.247,-00.080,-09.680,+00.000389,-00.001767,-00.052674*66
"
1581012815447247028,"$VNYMR,+062.272,+000.939,+001.833,+00.2038,-00.0150,+00.4620,+00.275,-00.070,-09.692,+00.002328,+00.000268,-00.051936*66
"
1581012815472070932,"$VNYMR,+062.201,+000.941,+001.832,+00.2073,-00.0164,+00.4651,+00.244,-00.092,-09.672,+00.001508,-00.001797,-00.051323*69
"
1581012815497493028,"$VNYMR,+062.129,+000.943,+001.830,+00.2040,-00.0100,+00.4606,+00.270,-00.115,-09.666,+00.001794,-00.001763,-00.051660*62
"
1581012815522227048,"$VNYMR,+062.058,+000.946,+001.828,+00.2074,-00.0164,+00.4581,+00.259,-00.105,-09.666,+00.001343,+00.000228,-00.050541*68
"
1581012815547156095,"$VNYMR,+061.987,+000.948,+001.827,+00.2062,-00.0126,+00.4636,+00.262,-00.080,-09.699,+00.001302,+00.000081,-00.051051*6A
"
1581012815572407007,"$VNYMR,+061.916,+000.949,+001.825,+00.2051,-00.0101,+00.4621,+00.258,-00.071,-09.693,+00.000853,-00.000760,-00.052279*64
"
1581012815597040891,"$VNYMR,+061.844,+000.952,+001.823,+00.2076,-00.0065,+00.4664,+00.255,-00.100,-09.670,+00.001244,+00.000532,-00.052379*61
"
1581012815622140884,"$VNYMR,+061.773,+000.954,+001.822,+00.2062,-00.0126,+00.4636,+00.252,-00.105,-09.708,+00.001827,-00.001951,-00.051359*65
"
1581012815647149085,"$VNYMR,+061.701,+000.956,+001.820,+00.2086,-00.0127,+00.4679,+00.255,-00.084,-09.670,+00.001441,+00.000625,-00.052463*6B
"
1581012815672055006,"$VNYMR,+061.629,+000.958,+001.818,+00.2074,-00.0164,+00.4623,+00.250,-00.083,-09.657,-00.000127,-00.000376,-00.052354*63
"
1581012815697057008,"$VNYMR,+061.557,+000.959,+001.815,+00.2098,-00.0128,+00.4652,+00.243,-00.079,-09.667,+00.001177,-00.002128,-00.051700*62
"
1581012815722229003,"$VNYMR,+061.486,+000.961,+001.814,+00.2074,-00.0139,+00.4637,+00.256,-00.093,-09.690,+00.002672,-00.001114,-00.052281*6E
"
1581012815747051000,"$VNYMR,+061.414,+000.964,+001.812,+00.2074,-00.0139,+00.4637,+00.231,-00.092,-09.665,+00.001036,-00.001634,-00.052393*6E
"
1581012815772243976,"$VNYMR,+061.342,+000.966,+001.810,+00.2063,-00.0151,+00.4566,+00.244,-00.084,-09.684,+00.002361,-00.000433,-00.052123*60
"
1581012815797147035,"$VNYMR,+061.270,+000.969,+001.808,+00.2098,-00.0153,+00.4610,+00.217,-00.079,-09.696,+00.001045,-00.001077,-00.051927*69
"
1581012815822705030,"$VNYMR,+061.197,+000.973,+001.806,+00.2076,-00.0077,+00.4622,+00.251,-00.078,-09.724,+00.002430,-00.000915,-00.052783*61
"
1581012815847841978,"$VNYMR,+061.125,+000.976,+001.804,+00.2074,-00.0127,+00.4651,+00.246,-00.082,-09.657,+00.000629,-00.001304,-00.052554*60
"
1581012815872075080,"$VNYMR,+061.052,+000.977,+001.802,+00.2089,-00.0028,+00.4636,+00.259,-00.088,-09.659,+00.001579,-00.000252,-00.053159*6D
"
1581012815897104024,"$VNYMR,+060.980,+000.979,+001.801,+00.2086,-00.0115,+00.4651,+00.254,-00.100,-09.628,+00.000631,-00.002230,-00.052498*6D
"
1581012815922111034,"$VNYMR,+060.907,+000.981,+001.798,+00.2073,-00.0164,+00.4651,+00.266,-00.106,-09.659,+00.000925,-00.001270,-00.052059*63
"
1581012815946856021,"$VNYMR,+060.836,+000.982,+001.798,+00.2087,-00.0128,+00.4595,+00.251,-00.095,-09.720,+00.002065,-00.001602,-00.051461*69
"
1581012815971954107,"$VNYMR,+060.765,+000.984,+001.798,+00.2087,-00.0128,+00.4581,+00.246,-00.104,-09.671,+00.003459,-00.001966,-00.051597*66
"
1581012815997257947,"$VNYMR,+060.693,+000.987,+001.796,+00.2062,-00.0126,+00.4650,+00.255,-00.106,-09.641,+00.001410,-00.000057,-00.050532*61
"
1581012816021868944,"$VNYMR,+060.621,+000.989,+001.794,+00.2099,-00.0128,+00.4596,+00.240,-00.132,-09.682,+00.001622,+00.000480,-00.052665*63
"
1581012816047111034,"$VNYMR,+060.549,+000.992,+001.792,+00.2086,-00.0127,+00.4637,+00.234,-00.084,-09.661,+00.001779,-00.000738,-00.052325*61
"
1581012816071906089,"$VNYMR,+060.476,+000.995,+001.791,+00.2074,-00.0139,+00.4637,+00.250,-00.092,-09.651,+00.002088,-00.000029,-00.052501*61
"
1581012816096796989,"$VNYMR,+060.405,+000.998,+001.788,+00.2111,-00.0091,+00.4652,+00.283,-00.095,-09.672,+00.000768,-00.000189,-00.052896*69
"
1581012816122159957,"$VNYMR,+060.333,+001.000,+001.786,+00.2085,-00.0152,+00.4680,+00.246,-00.091,-09.689,+00.001158,-00.000398,-00.052859*6D
"
1581012816146859884,"$VNYMR,+060.262,+001.003,+001.784,+00.2050,-00.0163,+00.4635,+00.257,-00.073,-09.684,+00.001199,-00.001314,-00.052707*60
"
1581012816172070026,"$VNYMR,+060.190,+001.006,+001.782,+00.2064,-00.0064,+00.4649,+00.245,-00.081,-09.679,+00.001538,-00.000561,-00.052305*67
"
1581012816196898937,"$VNYMR,+060.118,+001.007,+001.781,+00.2075,-00.0102,+00.4664,+00.270,-00.057,-09.658,+00.002167,-00.000704,-00.051518*60
"
1581012816222373008,"$VNYMR,+060.046,+001.009,+001.779,+00.2062,-00.0151,+00.4636,+00.269,-00.082,-09.677,+00.000803,-00.000095,-00.051956*69
"
1581012816247092008,"$VNYMR,+059.974,+001.012,+001.777,+00.2088,-00.0078,+00.4623,+00.272,-00.066,-09.700,+00.002726,-00.000751,-00.051842*65
"
1581012816272460937,"$VNYMR,+059.901,+001.015,+001.775,+00.2063,-00.0101,+00.4635,+00.247,-00.075,-09.688,+00.000049,-00.000590,-00.051775*62
"
1581012816296809911,"$VNYMR,+059.830,+001.014,+001.774,+00.2063,-00.0126,+00.4594,+00.275,-00.094,-09.662,+00.001819,-00.002501,-00.051451*65
"
1581012816322263956,"$VNYMR,+059.758,+001.016,+001.773,+00.2062,-00.0139,+00.4664,+00.244,-00.103,-09.684,+00.001909,-00.000409,-00.052715*6C
"
1581012816346694946,"$VNYMR,+059.686,+001.019,+001.772,+00.2062,-00.0151,+00.4636,+00.262,-00.092,-09.673,+00.002217,+00.001596,-00.052211*6A
"
1581012816373039007,"$VNYMR,+059.614,+001.023,+001.770,+00.2085,-00.0140,+00.4679,+00.257,-00.109,-09.657,+00.001956,+00.000015,-00.052531*6C
"
1581012816396928071,"$VNYMR,+059.542,+001.025,+001.769,+00.2027,-00.0137,+00.4605,+00.256,-00.123,-09.679,+00.001079,-00.001726,-00.051440*64
"
1581012816422168970,"$VNYMR,+059.470,+001.027,+001.766,+00.2049,-00.0163,+00.4663,+00.254,-00.080,-09.709,+00.001245,-00.000328,-00.052670*68
"
1581012816447160005,"$VNYMR,+059.397,+001.028,+001.763,+00.2051,-00.0138,+00.4607,+00.252,-00.056,-09.669,-00.000696,-00.001009,-00.051609*62
"
1581012816472158908,"$VNYMR,+059.325,+001.031,+001.761,+00.2050,-00.0151,+00.4607,+00.250,-00.091,-09.671,+00.002084,-00.000995,-00.051903*66
"
1581012816497188091,"$VNYMR,+059.253,+001.033,+001.759,+00.2062,-00.0151,+00.4622,+00.264,-00.084,-09.649,+00.001370,+00.000376,-00.051448*69
"
1581012816522355079,"$VNYMR,+059.182,+001.035,+001.756,+00.2050,-00.0125,+00.4649,+00.250,-00.097,-09.683,+00.001497,-00.000388,-00.051203*63
"
1581012816547868967,"$VNYMR,+059.110,+001.037,+001.754,+00.2074,-00.0139,+00.4637,+00.246,-00.091,-09.693,+00.001000,-00.001462,-00.051605*60
"
1581012816572191953,"$VNYMR,+059.037,+001.038,+001.752,+00.2062,-00.0151,+00.4636,+00.252,-00.082,-09.663,+00.000197,-00.000894,-00.051962*69
"
1581012816597362995,"$VNYMR,+058.966,+001.040,+001.750,+00.2049,-00.0163,+00.4663,+00.280,-00.063,-09.665,+00.001580,-00.000318,-00.051055*67
"
1581012816622112035,"$VNYMR,+058.895,+001.042,+001.749,+00.2061,-00.0163,+00.4650,+00.284,-00.089,-09.680,+00.000926,-00.001726,-00.052401*6E
"
1581012816647941112,"$VNYMR,+058.823,+001.044,+001.748,+00.2063,-00.0101,+00.4621,+00.260,-00.097,-09.664,+00.001713,-00.001063,-00.051994*66
"
1581012816672157049,"$VNYMR,+058.751,+001.046,+001.746,+00.2062,-00.0151,+00.4594,+00.255,-00.087,-09.684,+00.002310,-00.001868,-00.051982*60
"
1581012816697103977,"$VNYMR,+058.679,+001.049,+001.745,+00.2052,-00.0076,+00.4620,+00.252,-00.106,-09.682,+00.000823,-00.001310,-00.052582*67
"
1581012816722059965,"$VNYMR,+058.608,+001.051,+001.743,+00.2027,-00.0099,+00.4647,+00.246,-00.092,-09.703,+00.001709,+00.001298,-00.051916*6E
"
1581012816747180938,"$VNYMR,+058.536,+001.053,+001.740,+00.2075,-00.0115,+00.4594,+00.244,-00.091,-09.677,+00.000857,-00.000632,-00.052774*62
"
1581012816772129058,"$VNYMR,+058.464,+001.055,+001.738,+00.2086,-00.0140,+00.4596,+00.231,-00.090,-09.730,+00.000326,-00.000966,-00.052194*69
"
1581012816796993970,"$VNYMR,+058.393,+001.056,+001.737,+00.2075,-00.0090,+00.4622,+00.237,-00.097,-09.680,+00.001773,-00.000146,-00.052617*6E
"
1581012816822417020,"$VNYMR,+058.321,+001.059,+001.735,+00.2052,-00.0088,+00.4606,+00.247,-00.095,-09.661,+00.001028,-00.000523,-00.051523*63
"
1581012816847065925,"$VNYMR,+058.249,+001.062,+001.732,+00.2076,-00.0090,+00.4594,+00.257,-00.104,-09.697,+00.001334,+00.000016,-00.052192*63
"
1581012816872023105,"$VNYMR,+058.177,+001.064,+001.731,+00.2088,-00.0053,+00.4636,+00.279,-00.087,-09.643,+00.001364,-00.002057,-00.051773*6C
"
1581012816896925926,"$VNYMR,+058.106,+001.066,+001.729,+00.2074,-00.0164,+00.4581,+00.259,-00.087,-09.671,+00.001904,+00.000120,-00.051676*66
"
1581012816922004938,"$VNYMR,+058.034,+001.067,+001.727,+00.2074,-00.0139,+00.4595,+00.242,-00.108,-09.705,+00.001351,-00.000650,-00.052708*6D
"
1581012816947081089,"$VNYMR,+057.962,+001.068,+001.725,+00.2038,-00.0162,+00.4649,+00.247,-00.067,-09.701,+00.002801,-00.002438,-00.051806*69
"
1581012816975908994,"$VNYMR,+057.891,+001.070,+001.724,+00.2040,-00.0088,+00.4606,+00.282,-00.096,-09.684,+00.000703,+00.000277,-00.052712*69
"
1581012816996885061,"$VNYMR,+057.819,+001.073,+001.722,+00.2051,-00.0101,+00.4635,+00.258,-00.086,-09.686,+00.001169,-00.000496,-00.051776*6D
"
1581012817022007942,"$VNYMR,+057.748,+001.073,+001.720,+00.2086,-00.0152,+00.4624,+00.267,-00.094,-09.664,+00.002012,-00.001410,-00.051710*6A
"
1581012817047082901,"$VNYMR,+057.676,+001.075,+001.719,+00.2076,-00.0052,+00.4650,+00.247,-00.125,-09.656,+00.002362,-00.001028,-00.051674*67
"
1581012817071914911,"$VNYMR,+057.603,+001.077,+001.717,+00.2027,-00.0124,+00.4633,+00.247,-00.107,-09.673,+00.001530,-00.001387,-00.052027*68
"
1581012817099457979,"$VNYMR,+057.531,+001.080,+001.716,+00.2039,-00.0125,+00.4648,+00.251,-00.082,-09.668,+00.002618,-00.000374,-00.053076*62
"
1581012817121958971,"$VNYMR,+057.459,+001.083,+001.713,+00.2086,-00.0127,+00.4665,+00.278,-00.081,-09.679,+00.001237,-00.001266,-00.051856*6B
"
1581012817146888017,"$VNYMR,+057.387,+001.086,+001.712,+00.2051,-00.0088,+00.4676,+00.242,-00.068,-09.626,+00.001782,+00.000034,-00.051148*6C
"
1581012817171917915,"$VNYMR,+057.315,+001.088,+001.710,+00.2086,-00.0140,+00.4637,+00.268,-00.095,-09.707,+00.001445,+00.000278,-00.052638*68
"
1581012817197603940,"$VNYMR,+057.243,+001.091,+001.708,+00.2038,-00.0150,+00.4634,+00.271,-00.082,-09.659,+00.001422,-00.000147,-00.052902*66
"
1581012817222130060,"$VNYMR,+057.171,+001.094,+001.706,+00.2074,-00.0139,+00.4665,+00.264,-00.100,-09.694,+00.001855,-00.000829,-00.051678*6E
"
1581012817246890068,"$VNYMR,+057.099,+001.097,+001.704,+00.2074,-00.0139,+00.4651,+00.264,-00.075,-09.673,+00.001956,-00.001217,-00.052773*68
"
1581012817272342920,"$VNYMR,+057.027,+001.099,+001.702,+00.2075,-00.0114,+00.4622,+00.249,-00.088,-09.681,+00.001007,-00.001164,-00.051601*62
"
1581012817297034978,"$VNYMR,+056.956,+001.101,+001.701,+00.2038,-00.0137,+00.4620,+00.245,-00.122,-09.696,+00.002373,-00.000957,-00.051635*63
"
1581012817322348117,"$VNYMR,+056.884,+001.102,+001.699,+00.2062,-00.0151,+00.4608,+00.282,-00.084,-09.695,+00.000523,-00.000651,-00.051977*6F
"
1581012817347166061,"$VNYMR,+056.813,+001.103,+001.697,+00.2061,-00.0163,+00.4650,+00.245,-00.104,-09.645,+00.001150,-00.001530,-00.050431*64
"
1581012817372252941,"$VNYMR,+056.740,+001.106,+001.695,+00.2087,-00.0090,+00.4651,+00.262,-00.082,-09.681,+00.002025,-00.000234,-00.051851*65
"
1581012817397272109,"$VNYMR,+056.670,+001.108,+001.693,+00.2063,-00.0114,+00.4636,+00.260,-00.101,-09.667,+00.001414,-00.001688,-00.051557*65
"
1581012817422240018,"$VNYMR,+056.597,+001.110,+001.691,+00.2039,-00.0125,+00.4620,+00.238,-00.079,-09.705,+00.001967,-00.000904,-00.052554*6B
"
1581012817447163105,"$VNYMR,+056.525,+001.112,+001.689,+00.2062,-00.0164,+00.4594,+00.271,-00.082,-09.634,+00.002121,-00.000486,-00.052330*6E
"
1581012817472305059,"$VNYMR,+056.454,+001.113,+001.686,+00.2063,-00.0114,+00.4650,+00.274,-00.094,-09.662,+00.002422,-00.001101,-00.050395*6B
"
1581012817497766017,"$VNYMR,+056.382,+001.116,+001.685,+00.2074,-00.0127,+00.4637,+00.227,-00.100,-09.643,+00.001224,+00.000750,-00.050949*62
"
1581012817522202014,"$VNYMR,+056.310,+001.119,+001.682,+00.2063,-00.0126,+00.4622,+00.256,-00.101,-09.669,+00.001948,-00.000865,-00.052169*6B
"
1581012817547254085,"$VNYMR,+056.237,+001.120,+001.679,+00.2050,-00.0163,+00.4635,+00.265,-00.084,-09.689,+00.000689,-00.000663,-00.053053*66
"
1581012817572196960,"$VNYMR,+056.167,+001.123,+001.677,+00.2074,-00.0127,+00.4637,+00.241,-00.075,-09.705,+00.000350,-00.000574,-00.051882*66
"
1581012817597163915,"$VNYMR,+056.095,+001.125,+001.675,+00.2050,-00.0113,+00.4691,+00.269,-00.088,-09.698,+00.002526,-00.001019,-00.053268*68
"
1581012817622209072,"$VNYMR,+056.022,+001.128,+001.672,+00.2076,-00.0090,+00.4608,+00.267,-00.099,-09.634,+00.001005,-00.001064,-00.052484*60
"
1581012817647185087,"$VNYMR,+055.950,+001.130,+001.670,+00.2075,-00.0089,+00.4650,+00.244,-00.093,-09.634,+00.001881,-00.000107,-00.051138*69
"
1581012817672156095,"$VNYMR,+055.878,+001.132,+001.669,+00.2073,-00.0164,+00.4637,+00.252,-00.076,-09.634,+00.002030,-00.001340,-00.051049*67
"
1581012817697721004,"$VNYMR,+055.806,+001.134,+001.667,+00.2051,-00.0126,+00.4607,+00.226,-00.084,-09.686,+00.001584,-00.001569,-00.052138*64
"
1581012817722127914,"$VNYMR,+055.734,+001.136,+001.666,+00.2037,-00.0212,+00.4621,+00.233,-00.103,-09.699,+00.001425,-00.001305,-00.051287*6F
"
1581012817747302055,"$VNYMR,+055.662,+001.137,+001.664,+00.2073,-00.0189,+00.4609,+00.256,-00.089,-09.663,+00.001775,-00.001747,-00.053334*6F
"
1581012817772443056,"$VNYMR,+055.590,+001.137,+001.662,+00.2051,-00.0101,+00.4621,+00.257,-00.093,-09.653,+00.001306,-00.002302,-00.052387*6B
"
1581012817797247886,"$VNYMR,+055.518,+001.139,+001.660,+00.2038,-00.0150,+00.4662,+00.266,-00.102,-09.650,+00.000871,-00.000409,-00.052730*6F
"
1581012817822069883,"$VNYMR,+055.446,+001.141,+001.658,+00.2086,-00.0140,+00.4651,+00.268,-00.102,-09.664,+00.001049,-00.001633,-00.050791*6D
"
1581012817846956968,"$VNYMR,+055.375,+001.143,+001.656,+00.2075,-00.0127,+00.4609,+00.258,-00.079,-09.701,+00.001997,-00.000223,-00.051429*65
"
1581012817872126102,"$VNYMR,+055.303,+001.146,+001.654,+00.2052,-00.0076,+00.4648,+00.257,-00.101,-09.678,-00.000776,-00.000514,-00.051324*67
"
1581012817897778034,"$VNYMR,+055.232,+001.147,+001.652,+00.2085,-00.0165,+00.4638,+00.257,-00.081,-09.703,+00.001246,-00.001027,-00.051885*6C
"
1581012817922072887,"$VNYMR,+055.160,+001.147,+001.650,+00.2063,-00.0114,+00.4650,+00.242,-00.092,-09.661,+00.002711,-00.001644,-00.051952*65
"
1581012817947680950,"$VNYMR,+055.088,+001.150,+001.648,+00.2062,-00.0139,+00.4636,+00.262,-00.074,-09.678,+00.000963,-00.000447,-00.051574*60
"
1581012817972237110,"$VNYMR,+055.016,+001.152,+001.646,+00.2086,-00.0115,+00.4651,+00.248,-00.086,-09.672,+00.001174,-00.000492,-00.050556*67
"
1581012817997126102,"$VNYMR,+054.944,+001.153,+001.644,+00.2074,-00.0152,+00.4609,+00.253,-00.089,-09.696,+00.001476,+00.000483,-00.050988*69
"
1581012818022183895,"$VNYMR,+054.872,+001.156,+001.643,+00.2062,-00.0139,+00.4650,+00.268,-00.070,-09.698,+00.002225,-00.000439,-00.052602*62
"
1581012818048330068,"$VNYMR,+054.799,+001.158,+001.640,+00.2063,-00.0126,+00.4608,+00.273,-00.080,-09.653,+00.001635,-00.001615,-00.053168*64
"
1581012818071933031,"$VNYMR,+054.727,+001.159,+001.638,+00.2039,-00.0125,+00.4578,+00.239,-00.072,-09.676,+00.001241,-00.001146,-00.052055*6B
"
1581012818098694086,"$VNYMR,+054.654,+001.159,+001.635,+00.2038,-00.0137,+00.4634,+00.246,-00.075,-09.640,+00.002080,-00.000451,-00.051395*62
"
1581012818122243881,"$VNYMR,+054.582,+001.161,+001.632,+00.2076,-00.0065,+00.4608,+00.257,-00.092,-09.694,+00.000393,-00.001267,-00.052616*69
"
1581012818147499084,"$VNYMR,+054.510,+001.162,+001.630,+00.2052,-00.0088,+00.4634,+00.253,-00.106,-09.635,+00.001534,-00.002576,-00.052285*6A
"
1581012818172023057,"$VNYMR,+054.438,+001.164,+001.628,+00.2085,-00.0177,+00.4610,+00.286,-00.101,-09.665,+00.001590,-00.002063,-00.052138*63
"
1581012818197837114,"$VNYMR,+054.365,+001.165,+001.626,+00.2085,-00.0165,+00.4638,+00.251,-00.090,-09.655,+00.001231,-00.001748,-00.051582*6D
"
1581012818221925973,"$VNYMR,+054.294,+001.167,+001.624,+00.2062,-00.0176,+00.4594,+00.257,-00.089,-09.662,+00.000814,-00.001471,-00.050856*66
"
1581012818246927976,"$VNYMR,+054.223,+001.169,+001.622,+00.2062,-00.0164,+00.4608,+00.246,-00.092,-09.702,+00.001169,+00.001291,-00.051287*61
"
1581012818272388935,"$VNYMR,+054.152,+001.171,+001.620,+00.2039,-00.0100,+00.4620,+00.233,-00.085,-09.671,+00.001570,-00.000734,-00.051401*61
"
1581012818297414064,"$VNYMR,+054.080,+001.171,+001.618,+00.2063,-00.0114,+00.4622,+00.254,-00.092,-09.666,+00.000763,-00.000508,-00.051789*62
"
1581012818322304010,"$VNYMR,+054.008,+001.174,+001.616,+00.2087,-00.0103,+00.4623,+00.269,-00.090,-09.695,+00.001728,+00.000469,-00.051917*63
"
1581012818347137928,"$VNYMR,+053.936,+001.175,+001.615,+00.2063,-00.0114,+00.4636,+00.265,-00.089,-09.677,+00.001868,-00.001535,-00.050941*64
"
1581012818372355937,"$VNYMR,+053.864,+001.178,+001.614,+00.2027,-00.0137,+00.4592,+00.259,-00.100,-09.634,+00.001186,-00.000988,-00.052444*62
"
1581012818397345066,"$VNYMR,+053.792,+001.180,+001.612,+00.2052,-00.0076,+00.4634,+00.265,-00.086,-09.704,+00.001636,-00.000873,-00.052383*6B
"
1581012818422264099,"$VNYMR,+053.720,+001.182,+001.611,+00.2065,-00.0052,+00.4621,+00.258,-00.099,-09.674,+00.001709,-00.000536,-00.052892*69
"
1581012818447149038,"$VNYMR,+053.649,+001.184,+001.609,+00.2050,-00.0138,+00.4635,+00.266,-00.090,-09.693,+00.001051,+00.000304,-00.050728*6C
"
1581012818472327947,"$VNYMR,+053.577,+001.186,+001.607,+00.2075,-00.0102,+00.4622,+00.243,-00.057,-09.676,+00.001312,-00.001594,-00.051664*65
"
1581012818497993946,"$VNYMR,+053.505,+001.188,+001.605,+00.2076,-00.0065,+00.4580,+00.265,-00.082,-09.684,+00.002406,-00.000076,-00.052910*63
"
1581012818522244930,"$VNYMR,+053.432,+001.190,+001.604,+00.2064,-00.0052,+00.4649,+00.224,-00.097,-09.648,+00.001598,-00.000902,-00.052962*64
"
1581012818547348976,"$VNYMR,+053.360,+001.190,+001.603,+00.2098,-00.0128,+00.4666,+00.275,-00.073,-09.657,+00.001602,-00.000884,-00.053760*63
"
1581012818572376966,"$VNYMR,+053.288,+001.193,+001.600,+00.2075,-00.0102,+00.4594,+00.261,-00.109,-09.682,+00.001413,-00.001693,-00.052820*61
"
1581012818597845077,"$VNYMR,+053.217,+001.194,+001.598,+00.2061,-00.0188,+00.4622,+00.248,-00.085,-09.631,+00.002512,-00.002063,-00.051543*6F
"
1581012818622436046,"$VNYMR,+053.145,+001.195,+001.595,+00.2065,-00.0039,+00.4635,+00.236,-00.086,-09.703,+00.001260,-00.001229,-00.051658*63
"
1581012818647149085,"$VNYMR,+053.073,+001.197,+001.593,+00.2061,-00.0176,+00.4608,+00.262,-00.095,-09.694,+00.001638,-00.001022,-00.053402*60
"
1581012818672148942,"$VNYMR,+053.000,+001.199,+001.591,+00.2074,-00.0127,+00.4637,+00.248,-00.088,-09.643,+00.001322,-00.000284,-00.052621*69
"
1581012818697591066,"$VNYMR,+052.928,+001.201,+001.589,+00.2040,-00.0075,+00.4661,+00.265,-00.088,-09.650,+00.001536,-00.001773,-00.051326*61
"
1581012818722197055,"$VNYMR,+052.856,+001.201,+001.586,+00.2062,-00.0139,+00.4622,+00.264,-00.099,-09.665,+00.001970,-00.001777,-00.051642*62
"
1581012818747256040,"$VNYMR,+052.783,+001.203,+001.583,+00.2073,-00.0177,+00.4637,+00.255,-00.099,-09.634,+00.001658,-00.001164,-00.052541*68
"
1581012818772382974,"$VNYMR,+052.712,+001.206,+001.582,+00.2072,-00.0176,+00.4707,+00.257,-00.089,-09.711,+00.001662,-00.001184,-00.051051*63
"
1581012818797230005,"$VNYMR,+052.638,+001.207,+001.581,+00.2075,-00.0102,+00.4594,+00.277,-00.108,-09.682,+00.002067,-00.001449,-00.052446*60
"
1581012818822295904,"$VNYMR,+052.567,+001.208,+001.580,+00.2075,-00.0102,+00.4678,+00.248,-00.072,-09.699,+00.003279,-00.001485,-00.053527*67
"
1581012818848336935,"$VNYMR,+052.495,+001.210,+001.579,+00.2062,-00.0151,+00.4608,+00.258,-00.074,-09.654,+00.001826,-00.002480,-00.052213*60
"
1581012818872359037,"$VNYMR,+052.424,+001.212,+001.577,+00.2064,-00.0052,+00.4635,+00.262,-00.085,-09.688,+00.000783,-00.000530,-00.050590*6D
"
1581012818897124052,"$VNYMR,+052.352,+001.214,+001.574,+00.2050,-00.0163,+00.4593,+00.291,-00.089,-09.663,+00.000757,+00.000148,-00.051074*6A
"
1581012818922317028,"$VNYMR,+052.280,+001.216,+001.572,+00.2052,-00.0063,+00.4620,+00.257,-00.103,-09.676,+00.001735,-00.001573,-00.051247*69
"
1581012818947319030,"$VNYMR,+052.208,+001.218,+001.570,+00.2038,-00.0150,+00.4648,+00.242,-00.093,-09.686,+00.002019,-00.000219,-00.051874*6F
"
1581012818972419977,"$VNYMR,+052.136,+001.221,+001.567,+00.2039,-00.0163,+00.4551,+00.249,-00.097,-09.687,+00.001131,+00.000113,-00.051968*62
"
1581012818997385978,"$VNYMR,+052.065,+001.223,+001.565,+00.2065,-00.0039,+00.4607,+00.248,-00.096,-09.689,+00.001506,-00.000428,-00.052273*65
"
1581012819022265911,"$VNYMR,+051.993,+001.225,+001.563,+00.2064,-00.0064,+00.4635,+00.259,-00.094,-09.656,+00.001457,+00.000661,-00.053081*6C
"
1581012819046928882,"$VNYMR,+051.922,+001.227,+001.559,+00.2038,-00.0137,+00.4634,+00.238,-00.066,-09.657,+00.001354,-00.000884,-00.051531*62
"
1581012819072381973,"$VNYMR,+051.850,+001.228,+001.557,+00.2074,-00.0139,+00.4623,+00.254,-00.087,-09.701,+00.002280,+00.000179,-00.051337*66
"
1581012819097018957,"$VNYMR,+051.778,+001.232,+001.554,+00.2075,-00.0114,+00.4636,+00.252,-00.075,-09.670,+00.000586,-00.000460,-00.050946*68
"
1581012819121898889,"$VNYMR,+051.706,+001.233,+001.552,+00.2086,-00.0140,+00.4582,+00.251,-00.104,-09.690,+00.001864,-00.000677,-00.052526*61
"
1581012819147959947,"$VNYMR,+051.633,+001.234,+001.550,+00.2038,-00.0162,+00.4607,+00.255,-00.104,-09.697,+00.001303,-00.001945,-00.053368*63
"
1581012819172486066,"$VNYMR,+051.560,+001.236,+001.549,+00.2063,-00.0101,+00.4621,+00.238,-00.112,-09.694,+00.002285,-00.001590,-00.051615*69
"
1581012819197063922,"$VNYMR,+051.489,+001.238,+001.546,+00.2062,-00.0126,+00.4636,+00.258,-00.082,-09.682,+00.001228,-00.000510,-00.051766*6D
"
1581012819222440004,"$VNYMR,+051.417,+001.240,+001.543,+00.2075,-00.0139,+00.4581,+00.256,-00.079,-09.695,+00.002052,-00.000160,-00.052975*6B
"
1581012819247204065,"$VNYMR,+051.346,+001.242,+001.540,+00.2053,-00.0051,+00.4620,+00.245,-00.049,-09.656,+00.001443,+00.000706,-00.051213*6B
"
1581012819272316932,"$VNYMR,+051.275,+001.243,+001.536,+00.2051,-00.0138,+00.4607,+00.271,-00.101,-09.646,+00.002072,-00.001519,-00.051888*6E
"
1581012819296874046,"$VNYMR,+051.201,+001.245,+001.534,+00.2051,-00.0138,+00.4593,+00.236,-00.118,-09.638,+00.001297,-00.002008,-00.053876*6A
"
1581012819322339057,"$VNYMR,+051.129,+001.247,+001.535,+00.2074,-00.0152,+00.4651,+00.250,-00.072,-09.635,+00.002223,+00.000385,-00.051067*62
"
1581012819347307920,"$VNYMR,+051.059,+001.250,+001.534,+00.2075,-00.0102,+00.4636,+00.233,-00.125,-09.637,+00.003070,-00.000507,-00.050368*60
"
1581012819372457981,"$VNYMR,+050.987,+001.250,+001.533,+00.2027,-00.0112,+00.4605,+00.257,-00.114,-09.709,+00.002085,-00.000657,-00.051467*62
"
